year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2021,Berríos, José,621244,Blue Jays,TOR,R,93.8,896,3043,18.78395061728395,0.294446270128163,SIFT,Sinker,19.8,-21.5,-1.6,-8,16.2,-14.8,1.4,9,0.29508196721311475,0.7540983606557377
2021,Urquidy, José,664353,Astros,HOU,R,92.5,896,1631,10.067901234567902,0.5493562231759657,FF,4-Seamer,12.7,-14.9,2.2,15,7.8,-6.5,1.3,21,0.9073634204275535,0.6294536817102138
2021,Megill, Tylor,656731,Mets,NYM,R,94.6,895,1554,9.592592592592593,0.575933075933076,FF,4-Seamer,14.4,-14.2,-0.2,-2,9.4,-7,2.4,35,0.48931116389548696,0.7719714964370546
2021,Ohtani, Shohei,660271,Angels,LAA,R,95.6,893,2027,12.512345679012345,0.44055254070054267,FF,4-Seamer,14.7,-13.5,-1.2,-9,3.8,-7.2,-3.4,-47,0.28028503562945367,0.1377672209026128
2021,Kikuchi, Yusei,579328,Mariners,SEA,L,91.3,890,2562,15.814814814814815,0.3473848555815769,FC,Cutter,23.2,-23.2,0.1,0,0,1.5,-1.5,-101,0.544,0.264
2021,Suter, Brent,608718,Brewers,MIL,L,87.3,880,1221,7.537037037037037,0.7207207207207207,FF,4-Seamer,23.9,-20.8,-3.1,-15,3.6,-1.2,-4.9,-393,0.0831353919239905,0.04513064133016627
2021,Montas, Frankie,593423,Athletics,OAK,R,96.2,879,3028,18.691358024691358,0.29029062087186264,SIFT,Sinker,15.4,-19.7,-4.3,-22,14.9,-14.9,0,0,0.08196721311475409,0.4180327868852459
2021,Montas, Frankie,593423,Athletics,OAK,R,96.4,877,3028,18.691358024691358,0.28963011889035667,FF,4-Seamer,12,-13.2,1.3,10,7,-7,0,-1,0.8076009501187649,0.4655581947743468
2021,Alcantara, Sandy,645261,Marlins,MIA,R,97.6,874,3095,19.104938271604937,0.2823909531502423,SIFT,Sinker,21.5,-19.7,1.8,9,17.3,-15.3,1.9,13,0.7377049180327869,0.8360655737704918
2021,Velasquez, Vince,592826,Padres,SD,R,93.2,874,1750,10.802469135802468,0.49942857142857144,FF,4-Seamer,13.2,-15.2,2,13,3.6,-7.3,-3.6,-50,0.8931116389548693,0.1187648456057007
2021,Singer, Brady,663903,Royals,KC,R,85.4,872,2287,14.117283950617283,0.3812855268911237,SL,Slider,36.6,-35.6,1,3,3.8,5.7,-1.9,-34,0.5972972972972973,0.3216216216216216
2021,Gutierrez, Vladimir,661269,Reds,CIN,R,93.2,864,1831,11.302469135802468,0.4718732932823594,FF,4-Seamer,16.6,-16,-0.7,-4,10.3,-8.2,2.1,26,0.3847980997624703,0.7410926365795725
2021,Wainwright, Adam,425794,Cardinals,STL,R,89.1,860,3068,18.938271604938272,0.2803129074315515,SIFT,Sinker,22.2,-23.2,-1,-4,12.7,-13.8,-1,-8,0.3729508196721312,0.2786885245901639
2021,Kershaw, Clayton,477132,Dodgers,LAD,L,87.1,858,1806,11.148148148148149,0.4750830564784053,SL,Slider,27.9,-33.5,-5.6,-17,4.7,4,0.7,18,0.016216216216216217,0.6405405405405405
2021,Stripling, Ross,548389,Blue Jays,TOR,R,91.9,858,1686,10.407407407407407,0.5088967971530249,FF,4-Seamer,14.1,-14.4,0.3,2,4.4,-5.6,-1.2,-22,0.5795724465558195,0.33016627078384797
2021,Ober, Bailey,641927,Twins,MIN,R,92.3,856,1476,9.11111111111111,0.5799457994579946,FF,4-Seamer,16.2,-15.5,-0.7,-4,6.4,-6.5,-0.2,-3,0.3847980997624703,0.42992874109263657
2021,Green, Chad,643338,Yankees,NYY,R,95.7,854,1312,8.098765432098766,0.6509146341463414,FF,4-Seamer,10.7,-13.4,2.6,20,4.5,-7,-2.5,-36,0.9691211401425178,0.19477434679334918
2021,Peacock, Matt,676840,D-backs,ARI,R,93.3,847,1323,8.166666666666666,0.6402116402116402,SIFT,Sinker,25.6,-23.7,1.9,8,16.4,-15.3,1.2,8,0.7459016393442623,0.7131147540983607
2021,Davies, Zach,605200,Cubs,CHC,R,78.5,847,2577,15.907407407407407,0.3286767559177338,CH,Changeup,36.5,-36.8,-0.3,-1,13.7,-14.2,-0.5,-3,0.4691780821917808,0.3698630136986301
2021,Bassitt, Chris,605135,Athletics,OAK,R,92.7,847,2381,14.697530864197532,0.35573288534229314,SIFT,Sinker,21.6,-22.5,-0.8,-4,16.5,-14.8,1.7,11,0.3975409836065574,0.8032786885245902
2021,Adams, Austin,613534,Padres,SD,R,86.9,837,962,5.938271604938271,0.8700623700623701,SL,Slider,35.3,-34.2,1.2,3,10,5.6,4.3,77,0.6243243243243243,0.9
2021,Mills, Alec,621219,Cubs,CHC,R,89.1,829,1936,11.950617283950617,0.428202479338843,SIFT,Sinker,26.9,-24.8,2.1,8,16.1,-14.4,1.8,12,0.7622950819672131,0.8114754098360656
2021,Quantrill, Cal,615698,Indians,CLE,R,94.3,828,2357,14.549382716049383,0.3512940178192618,SIFT,Sinker,16.6,-19.5,-3,-15,13.3,-14.3,-1,-7,0.16393442622950818,0.2786885245901639
2021,Finnegan, Kyle,640448,Nationals,WSH,R,95.6,827,1209,7.462962962962963,0.6840363937138131,SIFT,Sinker,14.5,-19.6,-5.1,-26,11.6,-14.8,-3.2,-21,0.04918032786885246,0.07377049180327869
2021,Lauer, Eric,641778,Brewers,MIL,L,92.5,827,1956,12.074074074074074,0.42280163599182,FF,4-Seamer,14.9,-15.5,0.7,4,10.2,-7.2,3.1,43,0.672209026128266,0.8266033254156769
2021,Patiño, Luis,672715,Rays,TB,R,95.7,826,1365,8.425925925925926,0.6051282051282051,FF,4-Seamer,11.4,-13.6,2.2,16,4.2,-7.4,-3.2,-43,0.9073634204275535,0.15676959619952494
2021,Flexen, Chris,623167,Mariners,SEA,R,89.1,825,2811,17.35185185185185,0.2934898612593383,FC,Cutter,27,-26.4,-0.6,-2,5,3.3,1.7,51,0.44,0.8
2021,Webb, Logan,657277,Giants,SF,R,92.8,819,2214,13.666666666666666,0.3699186991869919,SIFT,Sinker,31.7,-23.1,8.6,37,15.2,-15.2,0,0,0.9918032786885246,0.4180327868852459
2021,Keller, Brad,641745,Royals,KC,R,86.1,817,2348,14.493827160493828,0.3479557069846678,SL,Slider,40.6,-34.9,5.7,16,6.1,4.3,1.7,40,0.9621621621621622,0.7486486486486487
2021,Musgrove, Joe,605397,Padres,SD,R,84.1,815,2938,18.135802469135804,0.2773995915588836,SL,Slider,40.5,-37.4,3,8,14,5.3,8.8,166,0.7918918918918919,0.9864864864864865
2021,Rodríguez, Richard,593144,Braves,ATL,R,93.1,812,944,5.863354037267081,0.8601694915254238,FF,4-Seamer,16.6,-15.1,-1.5,-10,13.4,-7,6.5,93,0.20665083135391923,0.9833729216152018
2021,Widener, Taylor,642203,D-backs,ARI,R,92.6,808,1216,7.506172839506172,0.6644736842105263,FF,4-Seamer,16.7,-16.3,-0.4,-3,5.8,-8,-2.2,-27,0.44655581947743467,0.22565320665083136
2021,Berríos, José,621244,Blue Jays,TOR,R,94.1,805,3043,18.78395061728395,0.26454157081827145,FF,4-Seamer,16.5,-15.2,-1.3,-8,9.9,-7.8,2.1,27,0.2494061757719715,0.7410926365795725
2021,Alvarado, José,621237,Phillies,PHI,L,99.4,804,1045,6.450617283950617,0.769377990430622,SIFT,Sinker,15,-15.4,-0.4,-3,14.7,-14.2,0.5,4,0.45081967213114754,0.5327868852459017
2021,Nola, Aaron,605400,Phillies,PHI,R,78.5,801,2971,18.339506172839506,0.2696061932009424,CUKC,Curveball,55.1,-52.2,3,6,14.6,12.7,1.9,15,0.7114624505928854,0.7391304347826086
2021,Ureña, José,570632,Tigers,DET,R,93.8,799,1695,10.462962962962964,0.4713864306784661,SIFT,Sinker,23.9,-20.9,3,14,15.9,-14.7,1.1,8,0.8442622950819673,0.6721311475409836
2021,McClanahan, Shane,663556,Rays,TB,L,96.4,797,1954,12.061728395061728,0.4078812691914023,FF,4-Seamer,13.3,-12.7,-0.7,-5,10.5,-6.6,3.9,59,0.3847980997624703,0.8931116389548693
2021,Wheeler, Zack,554430,Phillies,PHI,R,91.5,795,3205,19.78395061728395,0.24804992199687986,SL,Slider,26.7,-27.7,-1,-4,2.3,2.9,-0.5,-19,0.35945945945945945,0.4972972972972973
2021,Ross, Joe,605452,Nationals,WSH,R,93.5,785,1700,10.493827160493828,0.46176470588235297,SIFT,Sinker,20.9,-21,0,0,14.2,-14.6,-0.4,-3,0.5163934426229508,0.3524590163934426
2021,Bumgarner, Madison,518516,D-backs,ARI,L,86,784,2294,14.160493827160494,0.34176111595466435,FC,Cutter,28.9,-29.8,0.9,3,2.8,2.7,0.1,5,0.664,0.496
2021,Kelly, Merrill,518876,D-backs,ARI,R,91.7,783,2425,14.969135802469136,0.32288659793814434,FF,4-Seamer,16.9,-16.4,-0.4,-3,7.2,-7.7,-0.5,-7,0.44655581947743467,0.39667458432304037
2021,McGee, Jake,459429,Giants,SF,L,94.9,781,878,5.419753086419753,0.8895216400911162,FF,4-Seamer,15,-14.8,-0.2,-2,11.5,-7.8,3.7,47,0.48931116389548696,0.8741092636579573
2021,Rasmussen, Drew,656876,Rays,TB,R,97.1,781,1202,7.419753086419753,0.6497504159733777,FF,4-Seamer,11.6,-12.7,1.2,9,4.4,-7.3,-2.9,-40,0.7767220902612827,0.17577197149643706
2021,Corbin, Patrick,571578,Nationals,WSH,L,92.6,780,2750,16.97530864197531,0.28363636363636363,SIFT,Sinker,19.4,-20.6,-1.2,-6,14,-14.2,-0.2,-1,0.3442622950819672,0.38934426229508196
2021,Keuchel, Dallas,572971,White Sox,CWS,L,79.6,779,2726,16.82716049382716,0.28576669112252384,CH,Changeup,37.9,-34.2,3.6,11,14.7,-13.2,1.5,11,0.8767123287671232,0.7226027397260274
2021,Colomé, Alex,517008,Twins,MIN,R,89.5,777,1102,6.802469135802469,0.70508166969147,FC,Cutter,26.8,-25.8,-1,-4,2.4,2.6,-0.2,-6,0.376,0.448
2021,Alzolay, Adbert,640470,Cubs,CHC,R,86.2,777,1955,12.067901234567902,0.39744245524296673,SL,Slider,33.4,-34.7,-1.2,-4,7.3,4.6,2.8,60,0.34324324324324323,0.8162162162162162
2021,Hearn, Taylor,621368,Rangers,TEX,L,95.1,776,1726,10.654320987654321,0.4495944380069525,FF,4-Seamer,13.6,-13.7,0.1,1,6.3,-6.7,-0.4,-7,0.5510688836104513,0.4014251781472684
2021,López, Jorge,605347,Orioles,BAL,R,95.3,776,2166,13.37037037037037,0.358264081255771,SIFT,Sinker,19.7,-20.1,-0.3,-2,16.1,-14.9,1.2,8,0.4713114754098361,0.7131147540983607
2021,Lynn, Lance,458681,White Sox,CWS,R,88.7,775,2608,16.098765432098766,0.29716257668711654,FC,Cutter,29.8,-26.9,-2.9,-11,2.7,2.1,0.6,30,0.16,0.608
2021,Hendricks, Kyle,543294,Cubs,CHC,R,80,770,2809,17.339506172839506,0.2741189035243859,CH,Changeup,32,-33.7,-1.7,-5,13.2,-13.4,-0.2,-2,0.2979452054794521,0.4178082191780822
2021,Luetge, Lucas,476595,Yankees,NYY,L,88.3,765,1241,7.660493827160494,0.6164383561643836,FC,Cutter,27.5,-27.2,-0.2,-1,4.8,2.8,2,70,0.496,0.832
2021,Senzatela, Antonio,622608,Rockies,COL,R,86.1,763,2405,14.937888198757763,0.3172557172557173,SL,Slider,34.1,-34.8,-0.7,-2,5,4.6,0.4,9,0.4,0.6081081081081081
2021,Hendriks, Liam,521230,White Sox,CWS,R,97.7,761,1131,6.981481481481482,0.6728558797524314,FF,4-Seamer,10.2,-12.5,2.3,19,6.8,-7.8,-1,-13,0.9239904988123515,0.35629453681710216
2021,Hoffman, Jeff,656546,Reds,CIN,R,94.3,760,1360,8.395061728395062,0.5588235294117647,FF,4-Seamer,12.6,-14,1.5,10,10.4,-6.7,3.7,56,0.831353919239905,0.8741092636579573
2021,Corbin, Patrick,571578,Nationals,WSH,L,92.3,760,2750,16.97530864197531,0.27636363636363637,FF,4-Seamer,17.1,-14.8,-2.4,-16,8,-6,2.1,35,0.11401425178147269,0.7410926365795725
2021,Harvey, Matt,518774,Orioles,BAL,R,93.4,758,2232,13.777777777777779,0.3396057347670251,FF,4-Seamer,17,-14.9,-2.1,-14,12.3,-6.9,5.4,79,0.1496437054631829,0.9714964370546318
2021,Crowe, Wil,640444,Pirates,PIT,R,93.7,758,2171,13.401234567901234,0.3491478581298941,FF,4-Seamer,14.5,-14.6,0.1,1,3.1,-6.9,-3.8,-54,0.5510688836104513,0.10451306413301663
2021,González, Chi Chi,592346,Rockies,COL,R,91.9,756,1635,10.15527950310559,0.46238532110091746,FF,4-Seamer,20.6,-15.8,-4.7,-30,2.8,-7.2,-4.4,-61,0.021377672209026127,0.07363420427553444
2021,Matzek, Tyler,554431,Braves,ATL,L,96,753,1065,6.614906832298137,0.7070422535211267,FF,4-Seamer,11.7,-13.2,1.5,11,4.9,-6.9,-2.1,-30,0.831353919239905,0.2375296912114014
2021,Castillo, Luis,622491,Reds,CIN,R,97.3,752,3164,19.530864197530864,0.23767383059418457,SIFT,Sinker,24.5,-22.4,2.1,9,17.6,-16.3,1.3,8,0.7622950819672131,0.7418032786885246
2021,Woodruff, Brandon,605540,Brewers,MIL,R,96.2,750,2810,17.34567901234568,0.2669039145907473,SIFT,Sinker,16.8,-19.1,-2.3,-12,14,-14.8,-0.9,-6,0.20901639344262296,0.28688524590163933
2021,Bumgarner, Madison,518516,D-backs,ARI,L,90.4,749,2294,14.160493827160494,0.32650392327811684,FF,4-Seamer,18.2,-16.9,-1.3,-8,8.5,-6.7,1.7,26,0.2494061757719715,0.6817102137767221
2021,Gomber, Austin,596295,Rockies,COL,L,91.6,747,1851,11.496894409937887,0.4035656401944895,FF,4-Seamer,14.6,-14.8,0.2,1,5.9,-5.8,0.1,2,0.5629453681710214,0.4821852731591449
2021,Márquez, Germán,608566,Rockies,COL,R,86.2,747,2788,17.316770186335404,0.26793400286944047,SL,Slider,34.9,-34.8,0.2,0,1.5,4.3,-2.8,-64,0.5135135135135135,0.21351351351351353
2021,Alcantara, Sandy,645261,Marlins,MIA,R,90.4,745,3095,19.104938271604937,0.2407108239095315,SL,Slider,30.1,-29.8,0.4,1,1.3,2.5,-3.9,-151,0.527027027027027,0.11891891891891893
2021,Fleming, Josh,676596,Rays,TB,L,91.2,744,1629,10.055555555555555,0.4567219152854512,SIFT,Sinker,29.3,-23.6,5.6,24,18.3,-14.7,3.6,24,0.9549180327868853,0.9959016393442623
2021,Williams, Trevor,592866,Mets,NYM,R,91.5,742,1537,9.487654320987655,0.4827586206896552,FF,4-Seamer,19.9,-17.2,-2.7,-16,3.9,-7.8,-3.9,-50,0.1021377672209026,0.09738717339667459
2021,Lester, Jon,452657,Cardinals,STL,L,88.7,740,2380,14.691358024691358,0.31092436974789917,FF,4-Seamer,20,-17.8,-2.2,-12,5,-6.5,-1.5,-23,0.1330166270783848,0.28978622327790976
2021,Kennedy, Ian,453178,Phillies,PHI,R,94.1,740,899,5.549382716049383,0.8231368186874305,FF,4-Seamer,13.3,-15.5,2.2,14,10.8,-8.3,2.5,30,0.9073634204275535,0.7814726840855107
2021,Gant, John,607231,Twins,MIN,R,91.6,737,1975,12.191358024691358,0.37316455696202533,SIFT,Sinker,20.1,-22.4,-2.2,-10,16.2,-14.5,1.7,12,0.21721311475409835,0.8032786885245902
2021,Suárez, Ranger,624133,Phillies,PHI,L,92.9,734,1614,9.962962962962964,0.4547707558859975,SIFT,Sinker,23.9,-21.6,2.3,11,15.8,-14.7,1,7,0.7909836065573771,0.639344262295082
2021,Kim, Kwang Hyun,547942,Cardinals,STL,L,89.1,729,1784,11.012345679012345,0.4086322869955157,FF,4-Seamer,18.7,-17.7,-1,-6,0.7,-5.8,-5.1,-88,0.3159144893111639,0.040380047505938245
2021,Alcantara, Sandy,645261,Marlins,MIA,R,91.8,728,3095,19.104938271604937,0.23521809369951535,CH,Changeup,29.2,-26.7,2.5,9,16.1,-14.7,1.3,9,0.773972602739726,0.702054794520548
2021,Kopech, Michael,656629,White Sox,CWS,R,97.3,725,1154,7.1234567901234565,0.6282495667244368,FF,4-Seamer,10.5,-13,2.5,19,9.8,-7.9,1.9,24,0.9548693586698337,0.7220902612826603
2021,Stephan, Trevor,663986,Indians,CLE,R,96.2,723,1210,7.469135802469136,0.5975206611570248,FF,4-Seamer,15,-13.8,-1.3,-9,9,-7.9,1,13,0.2494061757719715,0.6009501187648456
2021,Clase, Emmanuel,661403,Indians,CLE,R,100.2,723,1057,6.5246913580246915,0.6840113528855251,FC,Cutter,16.4,-16.3,-0.1,-1,2.7,2.7,0,0,0.512,0.48
2021,Manaea, Sean,640455,Athletics,OAK,L,84.5,722,2980,18.395061728395063,0.24228187919463087,CH,Changeup,31.7,-30.9,0.7,2,12.2,-13.6,-1.4,-10,0.6267123287671232,0.22602739726027396
2021,McCullers Jr., Lance,621121,Astros,HOU,R,86,719,2788,17.209876543209877,0.2578909612625538,SL,Slider,32.5,-35.4,-2.9,-8,13.7,6.8,6.9,102,0.16756756756756758,0.9567567567567568
2021,Ynoa, Huascar,660623,Braves,ATL,R,85.1,715,1482,9.20496894409938,0.4824561403508772,SL,Slider,41.7,-36.1,5.6,15,2.4,5,-2.6,-51,0.9540540540540541,0.24324324324324326
2021,Moore, Matt,519043,Phillies,PHI,L,92.4,713,1254,7.7407407407407405,0.5685805422647527,FF,4-Seamer,16.9,-15.2,-1.7,-11,12.8,-6.7,6.1,92,0.17814726840855108,0.9809976247030879
2021,Wacha, Michael,608379,Rays,TB,R,93.8,712,1974,12.185185185185185,0.3606889564336373,FF,4-Seamer,12.6,-13.7,1.1,8,6.8,-6.1,0.7,12,0.7577197149643705,0.5748218527315915
2021,Wisler, Matt,605538,Rays,TB,R,81.5,711,787,4.8580246913580245,0.9034307496823379,SL,Slider,41.8,-40.6,1.2,3,9.6,7.6,2,26,0.6243243243243243,0.7648648648648648
2021,Johnson, Pierce,572955,Padres,SD,R,84.3,704,1045,6.450617283950617,0.6736842105263158,CUKC,Curveball,43.5,-46.2,-2.8,-6,11,7,4,57,0.2450592885375494,0.8774703557312253
2021,deGrom, Jacob,594798,Mets,NYM,R,99.2,704,1226,7.567901234567901,0.5742251223491027,FF,4-Seamer,11.4,-12,0.6,5,9.1,-8.9,0.1,1,0.6508313539192399,0.4821852731591449
2021,Anderson, Tyler,542881,Mariners,SEA,L,85,702,2602,16.061728395061728,0.2697924673328209,FC,Cutter,27.8,-30.7,2.9,9,2.2,3,-0.9,-29,0.824,0.352
2021,Doolittle, Sean,448281,Mariners,SEA,L,93.1,701,866,5.345679012345679,0.8094688221709007,FF,4-Seamer,11.6,-15.2,3.6,24,3.6,-7,-3.4,-48,0.9904988123515439,0.1377672209026128
2021,Musgrove, Joe,605397,Padres,SD,R,82.1,698,2938,18.135802469135804,0.23757658270932608,CUKC,Curveball,54.7,-49.8,4.9,10,11,7.3,3.8,52,0.8814229249011858,0.8616600790513834
2021,Miley, Wade,489119,Reds,CIN,L,81.9,697,2592,16,0.2689043209876543,CH,Changeup,33.9,-31.5,2.5,8,14.8,-13.2,1.5,11,0.773972602739726,0.7226027397260274
2021,Weathers, Ryan,677960,Padres,SD,L,94,696,1617,9.981481481481481,0.43042671614100186,FF,4-Seamer,16.9,-15.6,-1.3,-8,11.6,-7.9,3.7,46,0.2494061757719715,0.8741092636579573
2021,Yarbrough, Ryan,642232,Rays,TB,L,78.4,695,2488,15.358024691358025,0.27934083601286175,CH,Changeup,38.4,-37,1.4,4,17.4,-15,2.4,16,0.6986301369863014,0.8458904109589042
2021,Hernández, Carlos,672578,Royals,KC,R,97.1,695,1434,8.851851851851851,0.48465829846582986,FF,4-Seamer,11.8,-12.8,1,8,6.9,-7.6,-0.7,-9,0.7339667458432304,0.37292161520190026
2021,McCullers Jr., Lance,621121,Astros,HOU,R,84.1,694,2788,17.209876543209877,0.24892395982783358,CUKC,Curveball,49.2,-46,3.2,7,11.9,9.6,2.3,23,0.7351778656126482,0.7747035573122529
2021,Stanek, Ryne,592773,Astros,HOU,R,97.6,694,1166,7.197530864197531,0.5951972555746141,FF,4-Seamer,12.4,-12.5,0.1,1,10.2,-7.2,3,41,0.5510688836104513,0.8218527315914489
2021,Keller, Brad,641745,Royals,KC,R,94.2,693,2348,14.493827160493828,0.295144804088586,FF,4-Seamer,16.7,-14.3,-2.4,-17,1,-6.7,-7.7,-115,0.11401425178147269,0.007125890736342043
2021,Quantrill, Cal,615698,Indians,CLE,R,88.2,690,2357,14.549382716049383,0.2927450148493848,SL,Slider,29.5,-32.2,-2.7,-8,2.7,3.7,-0.9,-26,0.2,0.45135135135135135
2021,DeSclafani, Anthony,543101,Giants,SF,R,94.1,690,2558,15.790123456790123,0.26974198592650506,FF,4-Seamer,14.6,-15,0.4,2,9.6,-7.6,2,26,0.5938242280285035,0.7315914489311164
2021,Glasnow, Tyler,607192,Rays,TB,R,97,688,1339,8.265432098765432,0.513816280806572,FF,4-Seamer,11.9,-12.3,0.4,3,1.8,-6.4,-4.6,-72,0.5938242280285035,0.057007125890736345
